taxon_id,scientific_name,common_name,rank,wikipedia_summary,wikipedia_url,kingdom,phylum,class,order,family,genus,conservation_status,conservation_status_source,threatened,endemic,native,introduced,observations_count,default_photo_url,photo_urls,iconic_taxon_name
1493145,Neltuma laevigata,Smooth Mesquite,species,"<i><b>Neltuma laevigata</b></i> (formerly <i>Prosopis laevigata</i>), commonly known as <b>smooth mesquite</b>, is a species of flowering tree in the pea family, Fabaceae, that is native to Mexico and Texas. In Mexico, the species is found in the nation's the central highlands, the lowlands of southern Tamaulipas, and in parts of Oaxaca, Morelos, Puebla, and Chiapas. It grows on a variety of sites on hillslides, in depressions, and along floodplains. It has been spotted growing in the Middle...",https://en.wikipedia.org/wiki/Neltuma laevigata,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Neltuma,,,False,False,False,False,3536,https://static.inaturalist.org/photos/2524157/medium.JPG,"[None, None, None, None, None]",Plantae
280730,Parkinsonia raimondoi,,species,"<i><b>Parkinsonia raimondoi</b></i> is a species of flowering plant in the pea family, Fabaceae, that is endemic to Somalia. It is threatened by habitat loss.",https://en.wikipedia.org/wiki/Parkinsonia raimondoi,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Parkinsonia,NT,IUCN Red List,False,False,False,False,0,,[],Plantae
59549,Lupinus polyphyllus,Large-leaved lupine,species,"<i><b>Lupinus polyphyllus</b></i> (<b>large-leaved lupine</b>, <b>big-leaved lupine</b>, <b>many-leaved lupine</b> or, primarily in cultivation, <b>garden lupin</b>) is a species of lupine (lupin) native to western North America from southern Alaska and British Columbia east to Quebec, and western Wyoming, and south to Utah and California. It commonly grows along streams and creeks, preferring moist habitats.",https://en.wikipedia.org/wiki/Lupinus polyphyllus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,,,False,False,False,False,51359,https://inaturalist-open-data.s3.amazonaws.com/photos/135866080/medium.jpg,"[None, None, None, None, None]",Plantae
204958,Ferocactus histrix,,species,<i><b>Ferocactus histrix</b></i> is a species of Ferocactus from Mexico.,https://en.wikipedia.org/wiki/Ferocactus histrix,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Ferocactus,NT,IUCN Red List,False,False,False,False,2999,https://inaturalist-open-data.s3.amazonaws.com/photos/244407977/medium.jpeg,"[None, None, None, None, None]",Plantae
1493150,Neltuma nigra,,species,"<i><b>Neltuma nigra</b></i> (formerly <i>Prosopis nigra</i>) is a South American leguminous tree species that inhabits the Gran Chaco ecoregion (in particular, the transition zone between the Wet Chaco and the Southern Chaco), in Argentina and Paraguay. It is known as <i><b>algarrobo negro</b></i> in Spanish, which means ""black carob tree"" (the Spanish settlers gave it that name, as they did with many other species of genus <i>Prosopis</i>, because of its similarity to the European carob tree). It is...",https://en.wikipedia.org/wiki/Neltuma nigra,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Neltuma,,,False,False,False,False,405,https://inaturalist-open-data.s3.amazonaws.com/photos/33980645/medium.jpg,"[None, None, None, None, None]",Plantae
131229,Neottia convallarioides,Broad-lipped Twayblade,species,"<i><b>Neottia convallarioides</b></i> is a species of orchid known by the common names <b>broad-lipped twayblade</b> and <b>broad-leaved twayblade</b>. It was formerly placed in the genus <i>Listera</i>, but molecular phylogenetic studies have shown that <i>Neottia nidus-avis</i>, the bird's-nest orchid, evolved within the same group, and all species of <i>Listera</i> have been moved to <i>Neottia</i>.",https://en.wikipedia.org/wiki/Neottia convallarioides,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Neottia,,,False,False,False,False,893,https://static.inaturalist.org/photos/27426653/medium.jpg,"[None, None]",Plantae
75933,Calliandra eriophylla,pink fairy-duster,species,"<i><b>Calliandra eriophylla</b></i>, commonly known as <b>fairy duster</b>, is a low spreading shrub which is native to deserts and arid grasslands in California, Arizona, New Mexico and Texas and Mexico.",https://en.wikipedia.org/wiki/Calliandra eriophylla,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Calliandra,,,False,False,False,False,4841,https://inaturalist-open-data.s3.amazonaws.com/photos/363290246/medium.jpg,"[None, None, None, None, None]",Plantae
1493156,Neltuma pallida,kiawe,species,"<i><b>Neltuma pallida</b></i> (formerly <i>Prosopis pallida</i>) is a species of mesquite tree. It has the common names <b>kiawe</b> (/kiːˈɑːveɪ/) (in Hawaii), <b>huarango</b> (in its native South America) and <b>American carob</b>, as well as ""bayahonda"" (a generic term for <i>Prosopis</i>), ""algarrobo pálido"" (in some parts of Ecuador and Peru), and ""algarrobo blanco"" (usually used for <i>Prosopis alba</i>). It is a thorny legume, native to Colombia, Ecuador and Peru, particularly drier areas near the coast. While threatened in its...",https://en.wikipedia.org/wiki/Neltuma pallida,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Neltuma,,,False,False,False,False,1434,https://inaturalist-open-data.s3.amazonaws.com/photos/37924532/medium.jpeg,"[None, None]",Plantae
143525,Baileya ophthalmica,Eyed Baileya Moth,species,"<i><b>Baileya ophthalmica</b></i>, the <b>eyed baileya</b>, is a species of nolid moth in the family Nolidae. It is found in North America.",https://en.wikipedia.org/wiki/Baileya ophthalmica,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Baileya,,,False,False,False,False,3025,https://inaturalist-open-data.s3.amazonaws.com/photos/139976114/medium.jpeg,"[None, None, None, None, None]",Insecta
809132,Vachellia schaffneri,Schaffner's acacia,species,<i><b>Vachellia schaffneri</b></i> (<b>twisted acacia</b> or <b>Schaffner's acacia</b>) is a tree native to Mexico and the United States (Texas).,http://en.wikipedia.org/wiki/Vachellia_schaffneri,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vachellia,,,False,False,False,False,2238,https://inaturalist-open-data.s3.amazonaws.com/photos/76811726/medium.jpg,"[None, None, None, None, None]",Plantae
49325,Fouquieria splendens,ocotillo,species,"<i><b>Fouquieria splendens</b></i> (commonly known as <b>ocotillo</b> American Spanish: , but also referred to as <b>coachwhip</b>, <b>candlewood</b>, <b>slimwood</b>, <b>desert coral</b>, <b>Jacob's staff</b>, <b>Jacob cactus</b>, and <b>vine cactus</b>) is a plant indigenous to the Sonoran Desert and Chihuahuan Desert in the Southwestern United States (southern Nevada, Arizona, New Mexico, Texas), and northern Mexico (as far south as Hidalgo and Guerrero).",https://en.wikipedia.org/wiki/Fouquieria splendens,Plantae,Tracheophyta,Magnoliopsida,Ericales,Fouquieriaceae,Fouquieria,,,False,False,False,False,40640,https://inaturalist-open-data.s3.amazonaws.com/photos/324177/medium.jpg,"[None, None, None, None, None]",Plantae
1493168,Neltuma velutina,velvet mesquite,species,"<i><b>Neltuma velutina</b></i> (formerly <i>Prosopis velutina</i>), commonly known as <b>velvet mesquite</b>, is a small to medium-sized tree. It is a legume adapted to a dry, desert climate. Though considered to be a noxious weed in states outside its natural range, it plays a vital role in the ecology of the Sonoran Desert.",https://en.wikipedia.org/wiki/Neltuma velutina,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Neltuma,,,False,False,False,False,8465,https://inaturalist-open-data.s3.amazonaws.com/photos/194320469/medium.jpg,"[None, None, None, None, None]",Plantae
215225,Baileya australis,Small Baileya Moth,species,"<i><b>Baileya australis</b></i>, the <b>small baileya moth</b>, is a species of moth of the Nolidae family. It is found in North America, where it has been recorded from Quebec and New York to Florida, west to Texas, north to North Dakota and Ontario.",https://en.wikipedia.org/wiki/Baileya australis,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Baileya,,,False,False,False,False,3753,https://inaturalist-open-data.s3.amazonaws.com/photos/3112560/medium.jpg,"[None, None, None, None]",Insecta
215226,Baileya dormitans,Sleeping Baileya Moth,species,...,https://en.wikipedia.org/wiki/Baileya dormitans,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Baileya,,,False,False,False,False,1103,https://inaturalist-open-data.s3.amazonaws.com/photos/4139785/medium.jpg,"[None, None, None, None, None]",Insecta
215227,Baileya doubledayi,Doubleday's Baileya Moth,species,"<i><b>Baileya doubledayi</b></i>, or <b>Doubleday's baileya</b>, is a species of nolid moth in the family Nolidae. It is found in North America.",https://en.wikipedia.org/wiki/Baileya doubledayi,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Baileya,,,False,False,False,False,1189,https://static.inaturalist.org/photos/51061599/medium.jpg,"[None, None, None]",Insecta
215228,Baileya levitans,Pale Baileya Moth,species,"<i><b>Baileya levitans</b></i>, the <b>pale baileya</b>, is a species of nolid moth in the family Nolidae. It was described by Smith in 1906 and is found in North America.",https://en.wikipedia.org/wiki/Baileya levitans,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Baileya,,,False,False,False,False,701,https://inaturalist-open-data.s3.amazonaws.com/photos/2286524/medium.jpg,"[None, None, None, None, None]",Insecta
49339,Encelia farinosa,Brittlebush,species,"<i><b>Encelia farinosa</b></i> (commonly known as <b>brittlebush</b> or <b>brittlebrush</b>), is a common desert shrub of northern Mexico (Baja California, Baja California Sur, Sonora, Sinaloa, and Hidalgo) and the southwestern United States (California, Arizona, Utah, and Nevada).",https://en.wikipedia.org/wiki/Encelia farinosa,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Encelia,,,False,False,False,False,40009,https://inaturalist-open-data.s3.amazonaws.com/photos/6651821/medium.jpeg,"[None, None, None, None, None]",Plantae
966851,Parapolystichum microsorum,creeping shield fern,species,"<i><b>Parapolystichum microsorum</b></i>, synonym (in part) <i><b>Lastreopsis microsora</b></i>, known as the <b>creeping shield fern</b> is a common small plant found in eastern Australia and New Zealand. The habitat is rainforest or moist sheltered eucalyptus forests. It may form large colonies. The specific epithet <i>microsora</i> translates to ""small sori"".",https://en.wikipedia.org/wiki/Parapolystichum microsorum,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Parapolystichum,,,False,False,False,False,695,https://inaturalist-open-data.s3.amazonaws.com/photos/2130213/medium.jpg,"[None, None]",Plantae
49351,Cylindropuntia bigelovii,Teddybear Cholla,species,"<i><b>Cylindropuntia bigelovii</b></i>, the <b>teddy bear cholla</b>, is a cholla cactus species native to Northwestern Mexico, and to the United States in California, Arizona, and Nevada.",https://en.wikipedia.org/wiki/Cylindropuntia bigelovii,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,,,False,False,False,False,13586,https://inaturalist-open-data.s3.amazonaws.com/photos/358164937/medium.jpg,"[None, None, None, None, None]",Plantae
49354,Cylindropuntia acanthocarpa,Buckhorn Cholla,species,"<i><b>Cylindropuntia acanthocarpa</b></i>, commonly referred to as <b>buckhorn cholla</b>, is a cholla native to the Mojave, Sonoran, and Colorado Deserts of North America. Along with Cylindropuntia bigelovii (the ""teddy bear"" cholla), it is the most common cholla found in these deserts.",https://en.wikipedia.org/wiki/Cylindropuntia acanthocarpa,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,,,False,False,False,False,13587,https://inaturalist-open-data.s3.amazonaws.com/photos/34758935/medium.jpeg,"[None, None, None, None, None]",Plantae
49357,Cylindropuntia echinocarpa,Silver Cholla,species,"<i><b>Cylindropuntia echinocarpa</b></i> is a species of cactus known by the common names <b>silver cholla</b>, <b>golden cholla</b>, and <b>Wiggins' cholla</b>. It was formerly named <i>Opuntia echinocarpa</i>....",https://en.wikipedia.org/wiki/Cylindropuntia echinocarpa,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,,,False,False,False,False,17917,https://inaturalist-open-data.s3.amazonaws.com/photos/3585567/medium.jpg,"[None, None, None, None, None]",Plantae
133334,Yucca aloifolia,Aloe Yucca,species,"<i><b>Yucca aloifolia</b></i> is the type species for the genus Yucca. Common names include <b>aloe yucca</b>, <b>dagger plant</b>, and <b>Spanish bayonet</b>. It grows in sandy soils, especially on sand dunes along the coast. <i>Yucca aloifolia</i> is native to the Atlantic and Gulf Coasts of the United States from southern Virginia south to Florida and west to the Texas Gulf Coast, to Mexico along the Yucatán coast, and to Bermuda, and parts of the Caribbean. Normally Yucca aloifolia...",https://en.wikipedia.org/wiki/Yucca aloifolia,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Yucca,,,False,False,False,False,5634,https://inaturalist-open-data.s3.amazonaws.com/photos/95129618/medium.jpeg,"[None, None, None, None, None]",Plantae
338139,Calliandra chilensis,,species,...,https://en.wikipedia.org/wiki/Calliandra chilensis,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Calliandra,,,False,False,False,False,87,https://static.inaturalist.org/photos/70026470/medium.jpeg,"[None, None, None]",Plantae
69855,Lupinus excubitus,Grape Soda Lupine,species,"<i><b>Lupinus excubitus</b></i> is a species of lupine known as the <b>grape soda lupine</b>. Its common name refers to its sweet scent, which is said to be very reminiscent of grape soda. This species and its variants are found in the Southwestern United States, especially in California and Nevada, where it can be found at Death Valley and Joshua Tree National Parks, and in far Northwestern Mexico.",https://en.wikipedia.org/wiki/Lupinus excubitus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,,,False,False,False,False,4247,https://inaturalist-open-data.s3.amazonaws.com/photos/475125583/medium.jpg,"[None, None, None, None, None]",Plantae
1550566,Cochemiea grahamii,Graham's nipple cactus,species,<i><b>Cochemiea grahamii</b></i> is a species of cactus also known by the names <b>Arizona fishhook cactus</b> and <b>Graham's nipple cactus</b>.,https://en.wikipedia.org/wiki/Cochemiea_grahamii,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cochemiea,,,False,False,False,False,11275,https://inaturalist-open-data.s3.amazonaws.com/photos/45179219/medium.jpg,"[None, None, None, None, None]",Plantae
1550567,Cochemiea dioica,Peninsular fishhook cactus,species,"<i><b>Cochemiea dioica</b></i>, also called the <b>strawberry cactus</b>, <b>California fishhook cactus</b>, <b>strawberry pincushion</b> or <b>fishhook cactus</b>, is a cactus species of the genus <i>Cochemiea</i>. Its common name in Spanish is <i>biznaga llavina</i>. Temperature along with precipitation are consequential factors in distributing plant species.",https://en.wikipedia.org/wiki/Cochemiea_dioica,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cochemiea,,,False,False,False,False,9682,https://inaturalist-open-data.s3.amazonaws.com/photos/377272172/medium.jpg,"[None, None, None, None, None]",Plantae
1550568,Cochemiea poselgeri,,species,<i><b>Cochemiea poselgeri</b></i> is a species of <i>Cochemiea</i> found in Mexico,https://en.wikipedia.org/wiki/Cochemiea_poselgeri,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cochemiea,,,False,False,False,False,743,https://inaturalist-open-data.s3.amazonaws.com/photos/377196980/medium.jpg,"[None, None, None, None, None]",Plantae
